competition_structure_id,competition_structure_name,enqueued_time_utc,is_live,is_most_recent,qualification_status,ranking,statistic_type,team_id,team_name_short,value,fdh_inserttimestamp,fdh_updatetimestamp,fdh_deletetimestamp,fdh_fullrecordhash
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,MatchesLost,1924647,Kenya,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,326e1d1b07d85493e55b0ca95c1ef5ee
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,MatchesPlayed,1924647,Kenya,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,326e1d1b07d85493e55b0ca95c1ef5ee
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,MatchesWon,1924647,Kenya,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,59906015d4dca8fdf25b2340d7f7bf27
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,Points,1924647,Kenya,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,59906015d4dca8fdf25b2340d7f7bf27
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Eliminated,4,TeamConductScore,1924647,Kenya,-4,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,a3a80407809c95055bbe370a151e440e
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,GoalsAgainst,1914191,Japan,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2d71178d39317333aaa23878c31b7193
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,GoalsDifference,1914191,Japan,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2d71178d39317333aaa23878c31b7193
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,GoalsFor,1914191,Japan,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,c08ccb66f306cfb01cf730184da2004e
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,MatchesDrawn,1914191,Japan,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,2d71178d39317333aaa23878c31b7193
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,MatchesLost,1914191,Japan,0,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,7333aaabf19e7e32795e90b17a38e8a8
288902,Group D,2024-10-21 01:01:25.000 Z,false,true,CouldQualify,2,MatchesPlayed,1914191,Japan,2,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,c08ccb66f306cfb01cf730184da2004e
